0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.0004167444378844699,0.0002873534280889264,0.00039402782620995817,0.003341566738946085,0.00026381714485914883,0.00032224801715595983,0.0011866502201520702,0.0012591326048248678,0.000594378973504234,0.0005117092423588462,0.0,0.001790045580764229,0.0003610067721263896,0.0004791565720211438,0.0009017558067289414,0.0003289224855345535,0.0020247058374432054,0.0005224820685137692,0.0003792737382151722,0.0002703745173012759,0.0018738862712742825,0.0009813810435261988,0.00035515197530306184,0.00020550336849880433,0.0008508190743659899
0.0010797416301581053,0.0009338400933207776,0.002605852970126719,0.007656551997738644,0.0006968379179124698,0.001687586636355993,0.003202573862360284,0.0035552668229975482,0.002630326020848229,0.0020218955349680084,0.001790045580764229,0.0,0.000638641237488592,0.0017577271022994596,0.0020742374185685583,0.0011752919143148144,0.012354440968776838,0.002346602566789766,0.0037213088609071234,0.0012672122244410601,0.0019262281548748327,0.0107825451176498,0.003853393077241398,0.00045257579444323573,0.0028785694061573257
0.0011825518623757407,0.00013887578064933443,0.00021557361903492807,0.0015199052553358861,0.00022131131992178928,0.00023922699820117224,0.0008113577437767608,0.00020878205471986787,0.0005600698641195334,0.0004600699343770953,0.0003610067721263896,0.000638641237488592,0.0,0.0003806788894527709,0.00013185002446134114,0.0006939105195008059,0.0012474230111782123,0.00035854775746059194,8.887581577811538e-05,0.00014695540026552674,0.0007228332158080451,0.0003482433150515351,0.00012365330890868226,0.000176112288445699,0.0005372361565085551
0.0026775156832442508,0.0008715450551205702,0.0027710753364810284,0.0051635795103656835,0.0008310298611031421,0.0018316146382098561,0.0009322007502102457,0.00040245873363555017,0.002881613900505456,0.0010072592454853076,0.0004791565720211438,0.0017577271022994596,0.0003806788894527709,0.0,0.0006498824473893812,0.0011092498061476771,0.019835700349625045,0.002935946415025938,0.00013700224566586956,0.0016711932052506755,0.0010003505852337808,0.0009442616316663009,0.0002154565230984615,0.0024142840180674347,0.002451637621800266
0.00039672103274868896,0.0001360654781741371,0.0007631142179525401,0.006033368126439256,0.00023524573636130936,0.0005871190254433076,0.0005477747907905451,0.0010418025467429414,0.0011673293906350884,0.0003223651130924264,0.0009017558067289414,0.0020742374185685583,0.00013185002446134114,0.0006498824473893812,0.0,0.00025199045527602674,0.0031400446322871435,0.000811591935649694,0.0005792735977000485,0.00031334872598450165,0.0009406316576358378,0.0014861816256335183,0.0007209596808245802,0.0003588990452699916,0.0014103034588031904
0.00116932002155502,0.0005977747556617642,0.0004146367110280719,0.001680795072040933,0.00015690855486518395,0.00023606540791657523,0.001582083197599627,0.0002937937045945869,0.000494613235634729,0.002343440976505169,0.0003289224855345535,0.0011752919143148144,0.0006939105195008059,0.0011092498061476771,0.00025199045527602674,0.0,0.002553393990589702,0.0005291565368923628,0.00010374699970936788,0.00020398112132473913,0.0005599527681830668,0.0007556200780186805,0.00023676798353537457,0.00041522219071040464,0.000593090918203102
0.005458778366197869,0.0029059698552905,0.024014971418052866,0.020245301935385058,0.0029628784804132456,0.007263929322766284,0.003489576002639811,0.0027251737293861387,0.009361234640818753,0.0032880538959808693,0.0020247058374432054,0.012354440968776838,0.0012474230111782123,0.019835700349625045,0.0031400446322871435,0.002553393990589702,0.0,0.0010585472656576588,0.001304331636300958,0.007394959675672359,0.003992034666017799,0.008306200253255092,0.0017514039217302658,0.0033252904037772337,0.01951919003335595
0.0013628796045342356,0.0007648706569995384,0.004410886830758667,0.004368263909884841,0.0007062055928297943,0.0018015209825379514,0.000883957224386025,0.0006042150321674247,0.00234203582526757,0.0006991798366418009,0.0005224820685137692,0.002346602566789766,0.00035854775746059194,0.002935946415025938,0.000811591935649694,0.0005291565368923628,0.0010585472656576588,0.0,0.0003281028139792876,0.0035391075837651635,0.0009346597648760434,0.0017522235932855316,0.0005373532524450217,0.0007291563963772391,0.0014471886787901555
0.00016159239232384613,9.437932479204347e-05,0.00033782177670601166,0.0018053851484413476,0.00012189686986168394,0.00034625268413160365,0.0006498824473893812,0.0010245894440823577,0.0005024586633779883,0.00024953144061022907,0.0003792737382151722,0.0037213088609071234,8.887581577811538e-05,0.00013700224566586956,0.0005792735977000485,0.00010374699970936788,0.001304331636300958,0.0003281028139792876,0.0,0.0002188523052559916,0.00043512849990971905,0.00134777422873005,0.00041206060042580766,6.662758784946989e-05,0.0004121776963622742
0.0006160417217505468,0.0009583131440422876,0.0015456663613585284,0.0030703725500895434,0.00048337202573393975,0.0005895780401091053,0.0003617093477451889,0.00030245880389311204,0.0012416853102913512,0.000419086356613801,0.0002703745173012759,0.0012672122244410601,0.00014695540026552674,0.0016711932052506755,0.00031334872598450165,0.00020398112132473913,0.007394959675672359,0.0035391075837651635,0.0002188523052559916,0.0,0.000587821601062107,0.0007740041400439297,0.0002504682081019615,0.0006359480309498612,0.0015855960756936236
0.0007008191797523327,0.00045620576847369896,0.0008332546838960066,0.004953509400344684,0.0006384070456156588,0.0008761117966427658,0.0011660413353339564,0.0008533951849682541,0.0013963690423636705,0.0007973062314007742,0.0018738862712742825,0.0019262281548748327,0.0007228332158080451,0.0010003505852337808,0.0009406316576358378,0.0005599527681830668,0.003992034666017799,0.0009346597648760434,0.00043512849990971905,0.000587821601062107,0.0,0.0011641678003504916,0.00038360628786443475,0.00044730647730224077,0.0013816149543688845
0.0007881727483563829,0.0008586645021092491,0.0020099517494484194,0.004133837845078797,0.0003915688115441605,0.0007913343386409798,0.0016522236635430935,0.002046954065371851,0.0015329029042836738,0.000990046142824724,0.0009813810435261988,0.0107825451176498,0.0003482433150515351,0.0009442616316663009,0.0014861816256335183,0.0007556200780186805,0.008306200253255092,0.0017522235932855316,0.00134777422873005,0.0007740041400439297,0.0011641678003504916,0.0,0.004131730118222399,0.00030046817297318056,0.0023332536300325786
0.0003166274122055652,0.0004354797877191187,0.0005016389918227224,0.0015946124628015484,0.00012494136420981438,0.0002565571967982224,0.0005750581439872525,0.0009285707761797825,0.0004885242469384682,0.00033583114578608023,0.00035515197530306184,0.003853393077241398,0.00012365330890868226,0.0002154565230984615,0.0007209596808245802,0.00023676798353537457,0.0017514039217302658,0.0005373532524450217,0.00041206060042580766,0.0002504682081019615,0.00038360628786443475,0.004131730118222399,0.0,0.00011007018027856186,0.0005797419814459147
0.0014344252217153009,0.00023594831198010867,0.0009467206463320986,0.00205854656308204,0.0005395780752378862,0.0007727160847427976,0.0003187351390619632,0.0001496486068042575,0.0015094837169903627,0.0002735361075858729,0.00020550336849880433,0.00045257579444323573,0.000176112288445699,0.0024142840180674347,0.0003588990452699916,0.00041522219071040464,0.0033252904037772337,0.0007291563963772391,6.662758784946989e-05,0.0006359480309498612,0.00044730647730224077,0.00030046817297318056,0.00011007018027856186,0.0,0.0007303273557419046
0.001888991647078468,6.615920410360368e-05,0.006076693622931881,0.004766741381680528,0.0008255263520892139,0.001660537475032219,0.001264870305711729,0.0009891093753329916,0.002283370761097826,0.0006576107791961738,0.0008508190743659899,0.0028785694061573257,0.0005372361565085551,0.002451637621800266,0.0014103034588031904,0.000593090918203102,0.01951919003335595,0.0014471886787901555,0.0004121776963622742,0.0015855960756936236,0.0013816149543688845,0.0023332536300325786,0.0005797419814459147,0.0007303273557419046,0.0
